installation_id,latitude,longitude
GR_206162,40.7655701,22.4916502
GR_205942,37.874539,21.266485
GR_206054,37.8581715,21.2591236
GR_207882,40.9624179,24.5082696
GR_214180,37.9769681,23.7520919
GR_216502,38.8036591,21.1744058
GR_213820,40.7251622,21.7473433
GR_210616,35.95439760000001,27.7673153
GR_210463,37.9858646,23.7254201
GR_210534,40.8992801,21.7376178
GR_216940,39.2543718,22.0560707
GR_205485,40.3005586,21.7887737
GR_207652,38.874517,23.4374244
GR_205899,40.6592199,22.8015681
GR_29,38.0726225,23.594131
GR_12,40.5129968,21.6784663
GR_201547,37.9491155,23.6077081
GR_1,37.9834162,23.6699111
GR_43,37.6162112,26.2954532
GR_48,38.302688,23.3205963
GR_3,35.322117,25.1794788
GR_46,35.0038681,26.1410808
GR_91,38.0431833,23.5842894
GR_51,38.3732116,22.681062
GR_89,38.0484706,23.5545777
GR_90,38.5658197,23.284911
GR_9,41.0360705,22.7971483
GR_87,39.5811717,22.4806116
GR_84,40.2689678,23.4497467
GR_82,40.9604407,24.5105061
GR_78,37.9778512,23.7700461
GR_81,39.3817929,22.8540473
GR_74,41.1362513,24.8877024
GR_71,41.1013183,23.4950906
GR_76,40.7822677,22.5735489
GR_58,41.5014015,26.5310803
GR_64,40.841536,22.9208045
GR_69,39.6463226,22.4170035
GR_4,37.0685255,22.06369
GR_187,41.116098,25.3928752
GR_67,40.5338216,22.2079099
GR_86,38.0431833,23.5842894
GR_88,37.9406548,22.9472987
GR_165,40.6349075,22.9413253
GR_168,37.3221873,26.5433618
GR_186,40.2779448,22.5156468
GR_185,38.2301653,22.9517854
GR_184,38.3878186,22.6529542
GR_181,40.351255,21.8331041
GR_162,38.1381929,21.6304462
GR_176,41.0837246,23.5423563
GR_164,40.6899086,22.8079274
GR_159,40.7251622,21.7473433
GR_6,38.019349,23.7238432
GR_145,41.1224394,25.4065582
GR_11,38.6109481,21.3769891
GR_5,38.4251725,23.6720959
GR_8,40.6051471,22.9647687
GR_113,40.9966627,22.8693375
GR_2,38.0501412,23.5625062
GR_143,40.6416947,23.0259963
GR_127,40.68966229999999,22.7801044
GR_123,40.6400629,22.9444191
GR_142,40.6429179,22.859184
GR_135,38.3981025,23.7662781
GR_128,38.4979735,23.4616174
GR_125,38.469656,23.6112675
GR_130,39.5114038,20.2605444
GR_147,38.141707,23.8586886
GR_75,38.0737425,23.7048175
GR_119,37.6078669,22.7310585
GR_118,39.5552914,21.7904856
GR_116,35.32477739999999,24.4581947
GR_134,38.2930291,21.768285
GR_129,37.1083574,22.4312686
GR_85,39.5858492,21.9646217
GR_132,38.1380245,21.5872834
GR_83,38.0808879,23.6981642
GR_117,38.8871142,22.4387948
GR_124,39.63902239999999,22.4191254
GR_126,37.8163513,22.9244523
GR_141,36.9287049,22.5096947
GR_114,38.7986726,22.4694265
GR_133,40.814285,23.0227586
GR_137,37.4092209,22.3992917
GR_139,37.6157871,22.730305
GR_136,39.6218726,22.4262324
GR_104,37.9829463,23.7011341
GR_103,38.1096296,21.6397107
GR_56,40.98802269999999,24.6966476
GR_55,38.3222338,21.8531095
GR_92,38.0234457,24.0059241
GR_38,39.875265,25.063448
GR_41,35.507574,27.2121995
GR_27,39.1143138,26.5536175
GR_44,36.9533092,26.9798133
GR_53,40.5501072,22.9825712
GR_39,36.70898529999999,24.4696795
GR_26,36.3652501,28.0051865
GR_25,35.3465828,25.045338
GR_21,37.7188511,24.0484129
GR_20,37.9548428,23.6185383
GR_19,40.83,21.581667
GR_98,39.558555,21.7844135
GR_42,37.7967917,21.3507581
GR_22,41.0702533,25.4989626
GR_24,35.3465828,25.045338
GR_23,38.4061122,24.0440187
GR_47,39.8949802,22.1890872
GR_99,40.5084884,22.9780696
GR_100,39.6463226,22.4170035
GR_102,40.6481435,22.8543271
DE_216760,48.0448915,11.5087231
DE_216600,53.532577,10.0756304
DE_216601,48.82466729999999,10.172062
DE_216421,49.6882507,8.453055899999999
DE_216560,48.38030999999999,10.89913
DE_216602,48.82466729999999,10.172062
DE_216160,51.4066593,8.5981115
DE_213360,52.0715744,13.5144158
DE_210688,50.7901994,6.0507646
DE_213180,51.51786449999999,6.982787699999999
DE_211499,50.8210656,8.7471915
DE_210670,50.4630295,7.812204299999999
DE_210958,53.51364,8.51821
DE_211198,49.4961841,8.430558
DE_211199,49.4961841,8.430558
DE_211019,54.3381482,10.1807404
DE_210629,48.178432,12.840503
DE_210620,51.3228697,12.0820163
DE_210625,48.7822568,9.2326538
DE_210628,51.6787945,7.0949199
DE_210619,51.3228697,12.0820163
DE_210476,50.0418619,12.0306103
DE_210606,51.38975199999999,12.0528729
DE_210617,50.9374169,6.970690200000001
DE_210603,50.8453591,12.0783362
DE_210596,51.5253439,6.798279399999999
DE_210542,53.9102847,11.4491298
DE_210526,51.4120104,8.048370499999999
DE_210601,51.5160483,10.2356712
DE_210525,51.04592479999999,7.0192196
DE_210532,47.501739,11.0978207
DE_210520,51.3255559,12.0128312
DE_210487,51.4499653,7.278460000000001
DE_210456,48.1775015,11.5625068
DE_210457,48.1941188,11.5704753
DE_210458,48.1884502,11.5600463
DE_209947,49.4961841,8.430558
DE_209946,49.4961841,8.430558
DE_210397,51.5391813,7.083146999999999
DE_210184,50.8330656,6.9669816
DE_210185,50.10248199999999,8.547457099999999
DE_210270,52.4564719,8.384387199999999
DE_210271,52.4564719,8.384387199999999
DE_210182,51.1701103,7.965754500000001
DE_210131,51.9293693,14.6994719
DE_210164,49.4961841,8.430558
DE_210167,51.3255559,12.0128312
DE_210124,53.22474,8.45757
DE_210104,51.6787945,7.0949199
DE_209983,48.178432,12.840503
DE_210006,49.4961841,8.430558
DE_210025,51.371748,6.6496865
DE_209969,50.5844166,9.3680592
DE_209968,49.3119015,7.3464828
DE_210019,51.38975199999999,12.0528729
DE_210026,48.0199789,7.8436989
DE_209952,49.4961841,8.430558
DE_209950,49.4961841,8.430558
DE_209951,49.4961841,8.430558
DE_209081,48.9816747,12.1711864
DE_209067,48.8342104,9.1525545
DE_209049,49.27096023268738,9.386459949327602
DE_209031,51.5239199,7.088055199999999
DE_209051,48.26877229999999,11.5830961
DE_208968,51.63476,7.34352
DE_208002,51.3276772,8.0731924
DE_207766,49.3436555,6.754416399999999
DE_207732,52.2999604,13.2767419
DE_207565,51.3295191,13.3678983
DE_207569,53.9452331,9.7834
DE_207482,48.7667395,11.4226498
DE_207554,51.40981799999999,12.2954265
DE_206997,51.8161104,11.3209498
DE_206969,51.5490152,7.377164499999999
DE_206986,49.2176168,6.9779635
DE_206995,53.0272405,9.0266187
DE_207008,50.6930477,12.8454457
DE_207007,51.0907133,6.8118573
DE_206850,53.0873597,8.8086241
DE_206843,48.1098992,10.6666486
DE_206823,52.2940666,8.0229876
DE_206822,52.2940666,8.0229876
DE_206267,51.5647538,6.577881
DE_206270,48.99647,8.40493
DE_206266,50.97382229999999,11.6400332
DE_206422,51.6787945,7.0949199
DE_206316,52.0911035,11.6468173
DE_206289,49.0433616,8.2823457
DE_206284,53.4736929,9.9593675
DE_206020,51.5613225,6.5776157
DE_206158,52.8069846,10.9494327
DE_206185,53.2507344,7.388229900000001
DE_206180,53.4871093,9.9509135
DE_206153,53.0898481,8.775744699999999
DE_206148,50.8330656,6.9669816
DE_206141,48.1691707,11.7989846
DE_206016,51.4913158,6.7408265
DE_206013,50.8416221,6.9476114
DE_206012,51.4909418,7.2484205
DE_206001,49.2120857,7.0370778
DE_206009,51.4215531,6.741585199999999
DE_206010,51.682374,7.9710824
DE_205916,49.2844646,9.3770712
DE_205609,53.5425919,10.0298613
DE_205882,51.3453846,7.5895074
DE_205883,50.00764600000001,8.3003089
DE_205901,49.2844646,9.3770712
DE_205912,51.33599599999999,6.6687698
DE_205913,52.4734604,7.3261934
DE_205914,49.2844646,9.3770712
DE_205915,49.2844646,9.3770712
DE_205658,51.4397842,7.5609173
DE_205673,50.9568423,6.1303395
DE_205807,52.59657240000001,9.0332869
DE_205778,53.579168,8.132697100000001
DE_205786,51.2006946,12.3870379
DE_205790,51.505379,6.855690699999999
DE_205788,48.0225052,8.6138433
DE_205793,47.9185716,9.2660479
DE_205789,51.505379,6.855690699999999
DE_205684,51.6247534,6.6169161
DE_205361,51.2277411,6.7734556
DE_205679,51.6247534,6.6169161
DE_205607,49.9873674,9.1571398
DE_205608,51.9013736,10.4861263
DE_205571,54.1294143,12.3104648
DE_205562,49.0302953,12.1370048
DE_205563,47.660968,7.5436507
DE_205538,51.3066446,6.545618699999999
DE_205540,50.7583493,8.2794539
DE_205539,51.16043870000001,6.8863283
DE_205512,51.4880441,6.844806200000001
DE_205528,51.831881,6.255189499999999
DE_205491,49.3688687,6.7061227
DE_205498,51.41948009999999,8.8101101
DE_205504,50.63859,12.20894
DE_205509,52.1699271,14.642246
DE_205427,51.6787945,7.0949199
DE_205421,51.6787945,7.0949199
DE_205422,51.6787945,7.0949199
DE_205462,51.6288548,11.5030054
DE_205483,52.2827272,8.050669599999999
DE_205507,52.253142,11.8819181
DE_205282,48.3264605,9.3319716
DE_205275,51.0670564,6.846023799999999
DE_205274,51.0670564,6.846023799999999
DE_205276,51.0670564,6.846023799999999
DE_205273,51.0670564,6.846023799999999
DE_205064,52.3206187,13.2543125
DE_205063,52.3206187,13.2543125
DE_205272,51.0670564,6.846023799999999
DE_205268,51.0670564,6.846023799999999
DE_205269,51.2277411,6.7734556
DE_205241,51.36416329999999,6.6551144
DE_205270,51.0670564,6.846023799999999
DE_205246,53.901848,9.1849513
DE_205243,48.7566014,11.6946111
DE_205271,51.0670564,6.846023799999999
DE_205181,48.38043200000001,10.8990669
DE_205201,54.3928289,10.1800554
DE_205197,51.1223986,6.3335273
DE_205200,54.3928289,10.1800554
DE_205199,49.5003674,8.472012200000002
DE_205182,48.38043200000001,10.8990669
DE_205004,51.4811273,7.206931000000001
DE_205202,54.1612885,12.0875456
DE_204904,49.2154318,7.034296899999999
DE_205003,51.2277411,6.7734556
DE_204254,48.2502757,12.5912313
DE_204253,50.84226779999999,6.914326099999999
DE_204255,48.71552,9.39619
DE_204882,49.4502261,6.6570167
DE_204862,52.3117612,7.6325468
DE_204725,51.8632017,11.5760315
DE_204802,52.4480836,9.7090384
DE_204785,51.8740944,12.5883382
DE_204294,51.1654963,13.4897067
DE_204581,49.5342887,8.459452599999999
DE_204565,53.6519197,9.5078665
DE_204563,53.6519197,9.5078665
DE_204543,53.5248106,9.9001723
DE_204446,49.63832850000001,12.1529312
DE_204423,51.74542169999999,8.7146683
DE_204424,51.57449099999999,6.740669
DE_204421,50.7981557,7.157887799999999
DE_204562,53.6519197,9.5078665
DE_204544,53.5248106,9.9001723
DE_204564,53.6519197,9.5078665
DE_204582,49.5342887,8.459452599999999
DE_204361,50.8595221,10.9441616
DE_203752,51.8283808,8.309888599999999
DE_204401,51.069139,12.1910808
DE_203862,52.28649979999999,7.7365555
DE_203863,51.4908803,6.7254552
DE_203873,50.6495646,8.7013189
DE_203852,51.91594,12.77494
DE_203842,51.3312703,13.3564767
DE_203844,53.5071318,8.509572499999999
DE_203754,49.76880000000001,11.0223225
DE_203758,51.6247534,6.6169161
DE_203820,51.3253279,12.0129683
DE_203814,51.0765509,6.620446299999999
DE_203812,51.5613225,6.5776157
DE_203793,52.070826,13.5176389
DE_203790,48.44427779999999,10.8797235
DE_203800,51.5647538,6.577881
DE_203778,51.5613225,6.5776157
DE_203768,51.0765509,6.620446299999999
DE_203762,50.0910506,8.5346812
DE_203770,50.8224882,9.0054128
DE_203766,52.18072,14.25257
DE_203771,51.3703495,6.726673799999999
DE_203741,50.56274,8.495379999999999
DE_203663,51.3253279,12.0129683
DE_203661,50.68154,11.33235
DE_203658,50.0910506,8.5346812
DE_203666,51.3253279,12.0129683
DE_203665,51.3253279,12.0129683
DE_203739,51.47019659999999,6.6469383
DE_203667,51.3253279,12.0129683
DE_203619,50.8868352,8.4515887
DE_203632,51.312691,13.2849491
DE_203444,51.5741776,7.297955
DE_203633,51.24665,6.98565
DE_203643,53.50221999999999,8.588019899999999
DE_203657,50.10248199999999,8.547457099999999
DE_203642,53.17192559999999,8.6466658
DE_203649,49.4931906,11.7786307
DE_203615,50.6916673,7.0262196
DE_203616,50.5449843,7.2618943
DE_203603,51.8422852,14.4499329
DE_203613,51.36806,6.6622963
DE_203612,51.36806,6.6622963
DE_203320,53.5152585,9.8954898
DE_203297,48.0199789,7.8436989
DE_203128,51.2443746,6.1489972
DE_203152,51.59941,7.0116
DE_203254,51.51402780000001,7.1842264
DE_203236,51.3207452,9.8499048
DE_203224,51.4727539,6.7976328
DE_203190,51.6787945,7.0949199
DE_203183,51.6887457,12.7552882
DE_203182,50.915955,6.8219189
DE_203215,50.0194815,8.2368782
DE_203170,52.2724734,8.6911955
DE_203168,52.2724734,8.6911955
DE_203214,51.4236401,8.027802099999999
DE_202983,51.3638063,6.7143204
DE_202978,50.9582441,8.0181863
DE_202985,51.8154084,11.3207013
DE_202886,51.3968909,12.2915252
DE_202878,51.6787945,7.0949199
DE_202883,50.8619628,6.8324826
DE_202991,51.4707792,7.1652025
DE_203015,49.20272,8.37787
DE_202990,51.5303631,7.489218399999999
DE_202975,48.89716989999999,8.7252873
DE_202974,51.6902437,6.157818799999999
DE_202931,50.3211422,7.234162899999999
DE_202924,51.4913158,6.7408265
DE_202934,47.75996370000001,8.8456268
DE_202862,51.0163561,6.9847456
DE_202861,51.0163561,6.9847456
DE_202863,51.4581606,6.743496299999999
DE_202923,51.563123,7.6979254
DE_202864,51.0163561,6.9847456
DE_202794,51.1565993,12.9093839
DE_202855,51.0163561,6.9847456
DE_202856,51.0163561,6.9847456
DE_202858,51.0163561,6.9847456
DE_202853,51.0163561,6.9847456
DE_202847,50.83297289999999,6.9763718
DE_202827,50.8330656,6.9669816
DE_202848,50.83297289999999,6.9763718
DE_202823,51.4396759,6.705176499999999
DE_202852,51.0163561,6.9847456
DE_202821,51.4396759,6.705176499999999
DE_202819,51.4396759,6.705176499999999
DE_202802,51.47019659999999,6.6469383
DE_202797,51.5519426,9.9308116
DE_202799,51.53419530000001,7.214449699999999
DE_202804,51.47019659999999,6.6469383
DE_202808,51.0629339,6.1343952
DE_202818,49.2638508,11.461653
DE_202822,50.8210656,8.7471915
DE_202636,51.5253439,6.798279399999999
DE_202634,50.83297289999999,6.9763718
DE_202638,51.5253439,6.798279399999999
DE_202777,50.86159,6.8581925
DE_202791,48.9542548,8.8596459
DE_202769,51.0163561,6.9847456
DE_202763,49.7442439,10.1821285
DE_202710,51.5047425,8.4850824
DE_202756,53.0875374,14.3114245
DE_202760,53.5151119,10.0342643
DE_202639,51.5263558,6.7963921
DE_202640,51.5253439,6.798279399999999
DE_202558,53.515527,9.8514063
DE_202695,50.8663265,8.0065641
DE_202667,48.5481442,12.5496008
DE_202674,52.4095922,12.4997753
DE_202686,49.2537899,6.8466497
DE_202688,49.3521861,7.1654049
DE_202690,49.2374157,6.928053500000001
DE_202664,48.5481442,12.5496008
DE_202663,52.2121512,8.0420401
DE_202665,48.5481442,12.5496008
DE_202616,49.2537899,6.8466497
DE_202601,51.1974273,14.9259297
DE_202599,48.91362360000001,12.7162414
DE_202600,48.86453789999999,12.5736433
DE_202602,49.5527077,8.0696998
DE_202603,49.5527077,8.0696998
DE_202590,53.6216999,9.996932
DE_202589,53.6216999,9.996932
DE_202574,48.1945703,12.8359922
DE_202521,49.6966645,10.256176
DE_202573,51.2826195,7.0072235
DE_202584,49.51911,8.48765
DE_202581,52.8406227,9.7181556
DE_202588,51.2105177,6.1384138
DE_202509,50.510318,7.3151358
DE_202379,50.3785479,10.2519831
DE_202382,49.3553758,6.7317259
DE_202381,51.5253439,6.798279399999999
DE_202380,51.1526153,6.779900199999999
DE_202468,51.09368509999999,6.828911199999999
DE_202472,48.585113,8.8481395
DE_202469,50.35101119999999,11.865336
DE_202455,51.8740944,12.5883382
DE_202439,51.79878,11.75353
DE_202454,51.8740944,12.5883382
DE_202446,51.6064544,7.5075862
DE_202457,51.8740944,12.5883382
DE_202203,51.1879756,12.3546491
DE_202351,48.1892585,12.8457743
DE_202350,51.01015,12.71309
DE_202349,51.3254558,12.0128686
DE_202348,49.5349858,9.3258189
DE_202346,51.09368509999999,6.828911199999999
DE_202333,51.3590816,7.458256899999999
DE_202301,50.9091867,13.3694216
DE_202304,50.9184642,8.0144406
DE_202270,50.6579237,11.4509279
DE_202196,48.1832866,12.7353298
DE_202195,48.1832866,12.7353298
DE_202194,48.1832866,12.7353298
DE_202178,51.18770319999999,12.3531644
DE_201967,49.4961841,8.430558
DE_201966,49.4961841,8.430558
DE_202145,50.8159656,6.468838700000001
DE_201997,49.4961841,8.430558
DE_202110,50.5693885,8.494421899999999
DE_202115,50.5693885,8.494421899999999
DE_202113,50.5693885,8.494421899999999
DE_202116,51.1799164,6.8431234
DE_202045,51.78322259999999,14.0757034
DE_202035,50.09091,8.595199299999999
DE_202007,49.4961841,8.430558
DE_202008,49.4961841,8.430558
DE_202002,49.4961841,8.430558
DE_202003,49.4961841,8.430558
DE_202001,49.4961841,8.430558
DE_202006,49.4961841,8.430558
DE_202004,49.4961841,8.430558
DE_202005,49.4961841,8.430558
DE_202009,51.4775472,13.8773562
DE_202010,51.1799164,6.8431234
DE_202018,49.8851491,8.6514502
DE_201958,49.4961841,8.430558
DE_201957,49.4961841,8.430558
DE_201959,49.4961841,8.430558
DE_201936,50.4638125,7.727718299999999
DE_201937,50.4683244,7.7416983
DE_201938,49.4961841,8.430558
DE_201939,48.59402739999999,7.8226076
DE_201900,51.6787945,7.0949199
DE_201897,51.6787945,7.0949199
DE_201898,51.6787945,7.0949199
DE_201916,49.4531623,8.4270779
DE_201754,51.5141396,7.4381092
DE_201917,51.0077992,6.955969899999999
DE_201643,51.152612,10.5610964
DE_201642,51.1804533,10.5060469
DE_201617,49.245075,8.660861
DE_201612,48.5402687,10.6521792
DE_201608,48.3665581,10.2588747
DE_201604,52.1610603,10.4309086
DE_201602,52.1610603,10.4309086
DE_201603,51.8720454,10.6993947
DE_201596,51.5278552,7.178435
DE_201343,50.83297289999999,6.9763718
DE_201499,50.7001122,12.4617227
DE_201489,51.4066593,8.5981115
DE_364,50.6995405,7.1815603
DE_361,48.75044,11.19375
DE_363,48.74125369999999,10.7595637
DE_362,50.6597472,8.7537094
DE_357,53.2886,8.81547
DE_359,50.47166910000001,7.835321
DE_358,50.0100022,12.0872747
DE_360,51.9758654,6.962749
DE_356,52.3551575,7.711480000000001
DE_355,52.8329215,14.0803659
DE_595,51.4064753,7.839554499999999
DE_593,50.77861979999999,13.1594074
DE_594,50.9871074,13.6389027
DE_354,48.2671143,12.1637078
DE_353,48.2671143,12.1637078
DE_592,51.3210298,8.0072235
DE_352,50.4595091,7.7233928
DE_591,53.0780726,14.3133608
DE_590,48.5565911,11.2621823
DE_596,52.032065,6.8262791
DE_869,52.6025356,13.3390354
DE_349,48.9073868,12.8091933
DE_588,51.165171,6.849349800000001
DE_2795,48.2731216,7.784892999999999
DE_583,52.8091424,9.1546764
DE_863,51.2451109,7.1329929
DE_2699,49.6379059,9.1974139
DE_348,48.2671143,12.1637078
DE_2794,53.90345319999999,11.4683104
DE_864,51.6807159,12.2764229
DE_2597,48.1201129,12.3340025
DE_4125,50.39179,7.59802
DE_4135,52.5386734,11.4050865
DE_868,51.2609607,7.170459399999999
DE_587,48.5156394,9.3617701
DE_867,49.1316672,9.2168976
DE_347,52.43132,9.6807
DE_4133,51.0702588,12.1976771
DE_586,51.9867772,9.8189569
DE_4131,52.2734864,8.1208078
DE_4132,48.1771722,11.5325278
DE_580,48.737136,8.3449028
DE_585,50.8019859,6.4584151
DE_4121,51.1309604,13.5436221
DE_346,53.06545999999999,8.430259999999999
DE_866,52.3424135,14.5504311
DE_4101,51.5749635,14.6072722
DE_862,51.4912096,9.1664164
DE_2596,53.67974299999999,9.6785387
DE_2595,52.3805471,9.856503
DE_576,51.9124513,9.2526716
DE_856,47.7875222,11.055074
DE_854,51.9507376,7.6381166
DE_4120,49.56485379999999,10.9753119
DE_853,50.7859,6.21884
DE_337,52.1734274,11.1583145
DE_574,49.0279,9.15429
DE_336,52.3940381,8.9893324
DE_852,49.3538196,7.2471311
DE_2299,49.4961841,8.430558
DE_332,50.70479,12.48123
DE_846,52.90446,9.66144
DE_571,51.2201,6.6978
DE_4118,50.5537793,7.5281753
DE_845,49.3359659,7.0314235
DE_331,51.815473,8.4863542
DE_330,49.245075,8.660861
DE_843,53.9479221,10.196462
DE_569,48.4979231,8.3739428
DE_568,51.9318774,9.7830663
DE_842,51.9507376,7.6381166
DE_2198,48.7555011,11.7037456
DE_329,49.5974271,11.0542245
DE_2197,50.8330656,6.9669816
DE_2294,51.0670564,6.846023799999999
DE_563,47.88190160000001,9.6431685
DE_838,49.29434999999999,6.772819999999999
DE_565,54.0911527,9.0368159
DE_4119,49.7070679,9.2434875
DE_564,51.0643782,13.2929193
DE_327,53.3052243,9.5358055
DE_837,49.7658543,9.9393479
DE_4102,49.4439593,7.8040165
DE_85,49.0157174,8.610730799999999
DE_836,48.8162961,9.1596441
DE_835,51.0670564,6.846023799999999
DE_326,52.788642,13.9999318
DE_84,49.9575397,9.7670501
DE_834,53.7289353,9.9078766
DE_325,51.0276003,11.014064
DE_82,48.6533897,10.1614621
DE_562,48.5953382,8.1170505
DE_324,51.7169324,13.996713
DE_1994,49.453759,8.4286864
DE_561,48.68962,9.73369
DE_81,52.4889197,13.8096282
DE_832,51.5647538,6.577881
DE_80,48.3319003,9.7309042
DE_323,53.20507,11.34645
DE_833,51.371748,6.6496865
DE_560,47.8285877,9.6587018
DE_79,51.7644039,8.0556783
DE_321,51.6888811,6.8574891
DE_78,51.7509064,8.0710189
DE_830,53.0785917,8.7900736
DE_829,51.4744181,6.7346176
DE_77,50.3353123,6.7669035
DE_319,51.77386,11.7849
DE_558,48.52806,8.08694
DE_4106,49.4531623,8.4270779
DE_559,48.743857,8.3465896
DE_320,53.45859280000001,13.5773893
DE_4115,48.8348394,8.273672099999999
DE_828,51.04592479999999,7.0192196
DE_1890,48.2552203,12.8446545
DE_4112,51.5208783,6.9706863
DE_555,49.4516071,8.061634600000001
DE_4108,51.3082871,6.5540923
DE_4109,53.5895476,9.972949
DE_824,51.04592479999999,7.0192196
DE_71,50.9177192,8.0143921
DE_315,48.9539666,8.8469211
DE_4113,49.7569111,8.519522799999999
DE_4111,53.1153488,7.9932475
DE_72,51.4078244,13.4403526
DE_554,50.0045547,8.31481
DE_4110,51.4335125,14.2876805
DE_1891,52.16117939999999,14.6288292
DE_69,51.4913158,6.7408265
DE_552,48.0254,12.5441
DE_4105,51.7671595,10.8343409
DE_1893,50.0031566,8.272597
DE_68,51.3082871,6.5540923
DE_551,50.9707437,13.8793851
DE_1892,52.16117939999999,14.6288292
DE_313,53.36454819999999,7.994259599999999
DE_821,51.7848954,14.0921437
DE_314,52.2366,8.40057
DE_1879,49.041502,8.447600399999999
DE_550,50.9692062,13.31063
DE_1887,50.9746021,6.9879173
DE_66,51.4215531,6.741585199999999
DE_1884,48.0669186,10.8373848
DE_65,51.4984818,6.7300869
DE_64,51.472986,7.174453799999999
DE_549,52.4096365,7.0618355
DE_1883,48.07454190000001,11.6219325
DE_310,49.90683000000001,11.46557
DE_818,52.4028081,13.2869326
DE_63,51.312691,13.2849491
DE_309,49.5763963,10.5921467
DE_816,53.6831803,10.2550927
DE_817,48.7677652,8.2570418
DE_547,48.7718526,8.3389664
DE_1878,49.42543490000001,11.0736867
DE_61,49.7885801,6.690017699999999
DE_307,48.4511844,11.7691599
DE_548,48.7697583,9.8270179
DE_1868,51.1261211,13.7123704
DE_58,52.46864,7.31542
DE_544,53.1814889,11.2740457
DE_60,53.1409357,8.6834813
DE_1877,49.2529984,6.8469117
DE_546,49.84945279999999,7.8751619
DE_814,48.220864,11.5871842
DE_306,48.25227899999999,10.1015774
DE_1874,52.61801,8.31092
DE_1873,53.6037669,10.0400383
DE_59,49.2537899,6.8466497
DE_1872,51.3563278,11.9917462
DE_1875,50.9445823,11.9883073
DE_1871,52.7168092,12.021848
DE_305,49.75837,9.73266
DE_1870,49.3632804,9.345135700000002
DE_545,50.6446631,12.632647
DE_1869,52.059596,8.6946273
DE_813,51.07230999999999,13.6829
DE_57,50.9939086,13.6391137
DE_302,48.1866436,10.7614261
DE_542,50.55908789999999,6.496089
DE_1867,50.8886778,10.9890421
DE_541,50.7915724,6.486565499999999
DE_811,50.585848,13.0130414
DE_1864,50.7251744,10.3567027
DE_812,52.5971436,13.3196883
DE_1865,50.4975167,11.6548831
DE_55,51.4365479,7.325626099999999
DE_303,48.1866436,10.7614261
DE_528,47.9057812,8.2260375
DE_291,47.715644,7.6592804
DE_540,49.33074,9.35378
DE_54,52.2121512,8.0420401
DE_810,51.1526442,6.7799783
DE_1862,52.00032050000001,8.6179923
DE_1863,50.7227852,10.3563706
DE_300,50.7534636,8.2770186
DE_47,50.5693885,8.494421899999999
DE_295,48.1108343,10.2505993
DE_533,48.7236271,8.3557998
DE_1855,49.496315,8.4272839
DE_805,51.5181043,14.0223682
DE_45,51.5209626,6.970655
DE_293,50.7427617,7.132376100000001
DE_531,51.40585859999999,7.4925685
DE_802,52.4656648,13.4642628
DE_1851,51.4442196,7.2813175
DE_44,51.4581606,6.743496299999999
DE_1850,51.4913158,6.7408265
DE_290,51.2392928,9.8890482
DE_526,50.8696713,13.3933513
DE_40,52.3157448,10.2414444
DE_527,47.82107,10.43401
DE_287,51.6498398,8.1155139
DE_37,52.4167132,10.1782698
DE_34,53.6087071,8.0883633
DE_787,49.2000866,9.2223455
DE_793,51.4707601,6.8622317
DE_285,49.5618583,8.1717702
DE_521,51.520551,6.7183511
DE_28,53.47747649999999,9.9521096
DE_785,53.9143233,9.1624476
DE_279,51.01015,12.71309
DE_784,51.9454,8.6611
DE_25,53.47747649999999,9.9521096
DE_512,49.0388123,8.3117376
DE_277,51.1696055,6.8601411
DE_783,51.4935951,6.545607299999999
DE_506,53.67974299999999,9.6785387
DE_1831,51.6827859,7.5794258
DE_511,51.2091843,6.7152388
DE_778,48.0627303,11.5225309
DE_509,50.7227852,10.3563706
DE_275,48.5608651,10.6708047
DE_1848,53.0272405,9.0266187
DE_1849,53.0732714,8.1711632
DE_508,51.2201,6.6978
DE_1846,52.82821999999999,11.10413
DE_1845,49.0766172,8.485758299999999
DE_1844,49.9912488,8.4099678
DE_1843,48.0489997,11.8144323
DE_780,47.6826778,9.845781
DE_1839,51.4588919,11.9070722
DE_779,51.3919437,8.072479699999999
DE_1840,51.6381884,12.2790753
DE_1841,50.7045955,13.4392012
DE_273,52.6603107,9.2147596
DE_1842,52.5587974,7.2987305
DE_274,52.6603107,9.2147596
DE_1847,52.9893829,9.3018305
DE_1834,50.3384046,7.911891000000001
DE_1835,51.89695,6.14505
DE_1837,52.1609264,7.0034079
DE_1836,51.369,6.484669999999999
DE_507,49.20929959999999,7.936382
DE_1838,49.56649650000001,11.5805867
DE_1825,49.846019,9.9450884
DE_505,50.6047358,12.9915898
DE_1824,53.19751,7.2370495
DE_1823,49.6544833,12.5221707
DE_1821,49.3719498,7.54989
DE_1822,49.371491,7.5517783
DE_1806,53.0003975,8.201567299999999
DE_1807,50.81512060000001,12.2326584
DE_1819,49.65443,12.52393
DE_1818,49.6249545,12.1272936
DE_777,48.9071726,11.9038957
DE_271,53.9479221,10.196462
DE_22,53.47747649999999,9.9521096
DE_1816,48.511021,9.850348
DE_1817,48.6005902,13.7859017
DE_1813,48.7341811,8.0585293
DE_1814,47.8165337,7.637024099999999
DE_1812,47.8876,12.10365
DE_1810,50.7852946,9.7886237
DE_1815,50.7851894,6.1852692
DE_1811,52.6131149,8.4902348
DE_504,52.2940666,8.0229876
DE_503,50.7227852,10.3563706
